BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese1_e10_20/20
11/12/2021 02:04:47:835 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""1"",""20"",""705"",""1"",""19"",""705"",""2"",""20"",""705"",""1"",""20"",""705"",""0"",""19"",""705"",""2"",""20"",""705"",""1"",""20"",""705"",""0"",""20"",""705"",""0"",""20"",""705"",""0"",""20"",""705"",""4"",""20"",""705"",""4"",""20"",""705"",""4"",""20"",""705"",""2"",""20"",""705"",""2"",""20"",""705"",""6"",""20"",""705"",""5"",""20"",""705"",""6"",""20"",""705"",""2"",""20"",""705"",""1"",""20"",""705"",""13"",""20"",""705"",""9"",""20"",""705"",""10"",""20"",""705"",""8"",""20"",""705"",""8"",""20"",""705"",""11"",""20"",""705"",""11"",""20"",""705"",""13"",""20"",""705"",""13"",""20"",""705"",""12"",""20"",""705"",""16"",""20"",""705"",""13"",""20"",""705"",""15"",""20"",""705"",""11"",""20"",""705"",""12"",""20"",""705"",""15"",""20"",""705"",""13"",""20"",""705"",""14"",""20"",""705"",""17"",""20"",""705"",""12"",""20"",""705"",""16"",""20"",""705"",""15"",""20"",""705"",""14"",""20"",""705"",""14"",""20"",""705"",""13"",""20"",""705"",""12"",""20"",""705"",""15"",""20"",""705"",""16"",""20"",""705"",""15"",""20"",""705"",""16"",""20"",""705"""
",""1"",""20"",""706"",""1"",""19"",""706"",""2"",""20"",""706"",""1"",""20"",""706"",""0"",""19"",""706"",""2"",""20"",""706"",""1"",""20"",""706"",""0"",""20"",""706"",""0"",""20"",""706"",""0"",""20"",""706"",""4"",""20"",""706"",""4"",""20"",""706"",""4"",""20"",""706"",""2"",""20"",""706"",""2"",""20"",""706"",""6"",""20"",""706"",""5"",""20"",""706"",""6"",""20"",""706"",""2"",""20"",""706"",""1"",""20"",""706"",""13"",""20"",""706"",""9"",""20"",""706"",""10"",""20"",""706"",""8"",""20"",""706"",""8"",""20"",""706"",""11"",""20"",""706"",""11"",""20"",""706"",""13"",""20"",""706"",""13"",""20"",""706"",""12"",""20"",""706"",""16"",""20"",""706"",""13"",""20"",""706"",""15"",""20"",""706"",""11"",""20"",""706"",""12"",""20"",""706"",""15"",""20"",""706"",""13"",""20"",""706"",""14"",""20"",""706"",""17"",""20"",""706"",""12"",""20"",""706"",""16"",""20"",""706"",""15"",""20"",""706"",""14"",""20"",""706"",""14"",""20"",""706"",""13"",""20"",""706"",""12"",""20"",""706"",""15"",""20"",""706"",""16"",""20"",""706"",""15"",""20"",""706"",""16"",""20"",""706"""
",""1"",""20"",""707"",""1"",""19"",""707"",""2"",""20"",""707"",""1"",""20"",""707"",""0"",""19"",""707"",""2"",""20"",""707"",""1"",""20"",""707"",""0"",""20"",""707"",""0"",""20"",""707"",""0"",""20"",""707"",""4"",""20"",""707"",""4"",""20"",""707"",""4"",""20"",""707"",""2"",""20"",""707"",""2"",""20"",""707"",""6"",""20"",""707"",""5"",""20"",""707"",""6"",""20"",""707"",""2"",""20"",""707"",""1"",""20"",""707"",""13"",""20"",""707"",""9"",""20"",""707"",""10"",""20"",""707"",""8"",""20"",""707"",""8"",""20"",""707"",""11"",""20"",""707"",""11"",""20"",""707"",""13"",""20"",""707"",""13"",""20"",""707"",""12"",""20"",""707"",""16"",""20"",""707"",""13"",""20"",""707"",""15"",""20"",""707"",""11"",""20"",""707"",""12"",""20"",""707"",""15"",""20"",""707"",""13"",""20"",""707"",""14"",""20"",""707"",""17"",""20"",""707"",""12"",""20"",""707"",""16"",""20"",""707"",""15"",""20"",""707"",""14"",""20"",""707"",""14"",""20"",""707"",""13"",""20"",""707"",""12"",""20"",""707"",""15"",""20"",""707"",""16"",""20"",""707"",""15"",""20"",""707"",""16"",""20"",""707"""
",""1"",""20"",""708"",""1"",""19"",""708"",""2"",""20"",""708"",""1"",""20"",""708"",""0"",""19"",""708"",""2"",""20"",""708"",""1"",""20"",""708"",""0"",""20"",""708"",""0"",""20"",""708"",""0"",""20"",""708"",""4"",""20"",""708"",""4"",""20"",""708"",""4"",""20"",""708"",""2"",""20"",""708"",""2"",""20"",""708"",""6"",""20"",""708"",""5"",""20"",""708"",""6"",""20"",""708"",""2"",""20"",""708"",""1"",""20"",""708"",""13"",""20"",""708"",""9"",""20"",""708"",""10"",""20"",""708"",""8"",""20"",""708"",""8"",""20"",""708"",""11"",""20"",""708"",""11"",""20"",""708"",""13"",""20"",""708"",""13"",""20"",""708"",""12"",""20"",""708"",""16"",""20"",""708"",""13"",""20"",""708"",""15"",""20"",""708"",""11"",""20"",""708"",""12"",""20"",""708"",""15"",""20"",""708"",""13"",""20"",""708"",""14"",""20"",""708"",""17"",""20"",""708"",""12"",""20"",""708"",""16"",""20"",""708"",""15"",""20"",""708"",""14"",""20"",""708"",""14"",""20"",""708"",""13"",""20"",""708"",""12"",""20"",""708"",""15"",""20"",""708"",""16"",""20"",""708"",""15"",""20"",""708"",""16"",""20"",""708"""
",""1"",""20"",""709"",""1"",""19"",""709"",""2"",""20"",""709"",""1"",""20"",""709"",""0"",""19"",""709"",""2"",""20"",""709"",""1"",""20"",""709"",""0"",""20"",""709"",""0"",""20"",""709"",""0"",""20"",""709"",""4"",""20"",""709"",""4"",""20"",""709"",""4"",""20"",""709"",""2"",""20"",""709"",""2"",""20"",""709"",""6"",""20"",""709"",""5"",""20"",""709"",""6"",""20"",""709"",""2"",""20"",""709"",""1"",""20"",""709"",""13"",""20"",""709"",""9"",""20"",""709"",""10"",""20"",""709"",""8"",""20"",""709"",""8"",""20"",""709"",""11"",""20"",""709"",""11"",""20"",""709"",""13"",""20"",""709"",""13"",""20"",""709"",""12"",""20"",""709"",""16"",""20"",""709"",""13"",""20"",""709"",""15"",""20"",""709"",""11"",""20"",""709"",""12"",""20"",""709"",""15"",""20"",""709"",""13"",""20"",""709"",""14"",""20"",""709"",""17"",""20"",""709"",""12"",""20"",""709"",""16"",""20"",""709"",""15"",""20"",""709"",""14"",""20"",""709"",""14"",""20"",""709"",""13"",""20"",""709"",""12"",""20"",""709"",""15"",""20"",""709"",""16"",""20"",""709"",""15"",""20"",""709"",""16"",""20"",""709"""
",""1"",""20"",""710"",""1"",""19"",""710"",""2"",""20"",""710"",""1"",""20"",""710"",""0"",""19"",""710"",""2"",""20"",""710"",""1"",""20"",""710"",""0"",""20"",""710"",""0"",""20"",""710"",""0"",""20"",""710"",""4"",""20"",""710"",""4"",""20"",""710"",""4"",""20"",""710"",""2"",""20"",""710"",""2"",""20"",""710"",""6"",""20"",""710"",""5"",""20"",""710"",""6"",""20"",""710"",""2"",""20"",""710"",""1"",""20"",""710"",""13"",""20"",""710"",""9"",""20"",""710"",""10"",""20"",""710"",""8"",""20"",""710"",""8"",""20"",""710"",""11"",""20"",""710"",""11"",""20"",""710"",""13"",""20"",""710"",""13"",""20"",""710"",""12"",""20"",""710"",""16"",""20"",""710"",""13"",""20"",""710"",""15"",""20"",""710"",""11"",""20"",""710"",""12"",""20"",""710"",""15"",""20"",""710"",""13"",""20"",""710"",""14"",""20"",""710"",""17"",""20"",""710"",""12"",""20"",""710"",""16"",""20"",""710"",""15"",""20"",""710"",""14"",""20"",""710"",""14"",""20"",""710"",""13"",""20"",""710"",""12"",""20"",""710"",""15"",""20"",""710"",""16"",""20"",""710"",""15"",""20"",""710"",""16"",""20"",""710"""
",""1"",""20"",""711"",""1"",""19"",""711"",""2"",""20"",""711"",""1"",""20"",""711"",""0"",""19"",""711"",""2"",""20"",""711"",""1"",""20"",""711"",""0"",""20"",""711"",""0"",""20"",""711"",""0"",""20"",""711"",""4"",""20"",""711"",""4"",""20"",""711"",""4"",""20"",""711"",""2"",""20"",""711"",""2"",""20"",""711"",""6"",""20"",""711"",""5"",""20"",""711"",""6"",""20"",""711"",""2"",""20"",""711"",""1"",""20"",""711"",""13"",""20"",""711"",""9"",""20"",""711"",""10"",""20"",""711"",""8"",""20"",""711"",""8"",""20"",""711"",""11"",""20"",""711"",""11"",""20"",""711"",""13"",""20"",""711"",""13"",""20"",""711"",""12"",""20"",""711"",""16"",""20"",""711"",""13"",""20"",""711"",""15"",""20"",""711"",""11"",""20"",""711"",""12"",""20"",""711"",""15"",""20"",""711"",""13"",""20"",""711"",""14"",""20"",""711"",""17"",""20"",""711"",""12"",""20"",""711"",""16"",""20"",""711"",""15"",""20"",""711"",""14"",""20"",""711"",""14"",""20"",""711"",""13"",""20"",""711"",""12"",""20"",""711"",""15"",""20"",""711"",""16"",""20"",""711"",""15"",""20"",""711"",""16"",""20"",""711"""
",""1"",""20"",""712"",""1"",""19"",""712"",""2"",""20"",""712"",""1"",""20"",""712"",""0"",""19"",""712"",""2"",""20"",""712"",""1"",""20"",""712"",""0"",""20"",""712"",""0"",""20"",""712"",""0"",""20"",""712"",""4"",""20"",""712"",""4"",""20"",""712"",""4"",""20"",""712"",""2"",""20"",""712"",""2"",""20"",""712"",""6"",""20"",""712"",""5"",""20"",""712"",""6"",""20"",""712"",""2"",""20"",""712"",""1"",""20"",""712"",""13"",""20"",""712"",""9"",""20"",""712"",""10"",""20"",""712"",""8"",""20"",""712"",""8"",""20"",""712"",""11"",""20"",""712"",""11"",""20"",""712"",""13"",""20"",""712"",""13"",""20"",""712"",""12"",""20"",""712"",""16"",""20"",""712"",""13"",""20"",""712"",""15"",""20"",""712"",""11"",""20"",""712"",""12"",""20"",""712"",""15"",""20"",""712"",""13"",""20"",""712"",""14"",""20"",""712"",""17"",""20"",""712"",""12"",""20"",""712"",""16"",""20"",""712"",""15"",""20"",""712"",""14"",""20"",""712"",""14"",""20"",""712"",""13"",""20"",""712"",""12"",""20"",""712"",""15"",""20"",""712"",""16"",""20"",""712"",""15"",""20"",""712"",""16"",""20"",""712"""
",""1"",""20"",""713"",""1"",""19"",""713"",""2"",""20"",""713"",""1"",""20"",""713"",""0"",""19"",""713"",""2"",""20"",""713"",""1"",""20"",""713"",""0"",""20"",""713"",""0"",""20"",""713"",""0"",""20"",""713"",""4"",""20"",""713"",""4"",""20"",""713"",""4"",""20"",""713"",""2"",""20"",""713"",""2"",""20"",""713"",""6"",""20"",""713"",""5"",""20"",""713"",""6"",""20"",""713"",""2"",""20"",""713"",""1"",""20"",""713"",""13"",""20"",""713"",""9"",""20"",""713"",""10"",""20"",""713"",""8"",""20"",""713"",""8"",""20"",""713"",""11"",""20"",""713"",""11"",""20"",""713"",""13"",""20"",""713"",""13"",""20"",""713"",""12"",""20"",""713"",""16"",""20"",""713"",""13"",""20"",""713"",""15"",""20"",""713"",""11"",""20"",""713"",""12"",""20"",""713"",""15"",""20"",""713"",""13"",""20"",""713"",""14"",""20"",""713"",""17"",""20"",""713"",""12"",""20"",""713"",""16"",""20"",""713"",""15"",""20"",""713"",""14"",""20"",""713"",""14"",""20"",""713"",""13"",""20"",""713"",""12"",""20"",""713"",""15"",""20"",""713"",""16"",""20"",""713"",""15"",""20"",""713"",""16"",""20"",""713"""
",""1"",""20"",""714"",""1"",""19"",""714"",""2"",""20"",""714"",""1"",""20"",""714"",""0"",""19"",""714"",""2"",""20"",""714"",""1"",""20"",""714"",""0"",""20"",""714"",""0"",""20"",""714"",""0"",""20"",""714"",""4"",""20"",""714"",""4"",""20"",""714"",""4"",""20"",""714"",""2"",""20"",""714"",""2"",""20"",""714"",""6"",""20"",""714"",""5"",""20"",""714"",""6"",""20"",""714"",""2"",""20"",""714"",""1"",""20"",""714"",""13"",""20"",""714"",""9"",""20"",""714"",""10"",""20"",""714"",""8"",""20"",""714"",""8"",""20"",""714"",""10"",""20"",""714"",""11"",""20"",""714"",""13"",""20"",""714"",""13"",""20"",""714"",""12"",""20"",""714"",""16"",""20"",""714"",""13"",""20"",""714"",""15"",""20"",""714"",""11"",""20"",""714"",""12"",""20"",""714"",""15"",""20"",""714"",""13"",""20"",""714"",""14"",""20"",""714"",""17"",""20"",""714"",""12"",""20"",""714"",""16"",""20"",""714"",""15"",""20"",""714"",""14"",""20"",""714"",""14"",""20"",""714"",""13"",""20"",""714"",""12"",""20"",""714"",""15"",""20"",""714"",""16"",""20"",""714"",""15"",""20"",""714"",""16"",""20"",""714"""
",""1"",""20"",""715"",""1"",""19"",""715"",""2"",""20"",""715"",""1"",""20"",""715"",""0"",""19"",""715"",""2"",""20"",""715"",""1"",""20"",""715"",""0"",""20"",""715"",""0"",""20"",""715"",""0"",""20"",""715"",""4"",""20"",""715"",""4"",""20"",""715"",""4"",""20"",""715"",""2"",""20"",""715"",""2"",""20"",""715"",""6"",""20"",""715"",""5"",""20"",""715"",""6"",""20"",""715"",""2"",""20"",""715"",""1"",""20"",""715"",""13"",""20"",""715"",""9"",""20"",""715"",""10"",""20"",""715"",""8"",""20"",""715"",""8"",""20"",""715"",""10"",""20"",""715"",""11"",""20"",""715"",""13"",""20"",""715"",""13"",""20"",""715"",""12"",""20"",""715"",""16"",""20"",""715"",""13"",""20"",""715"",""15"",""20"",""715"",""11"",""20"",""715"",""12"",""20"",""715"",""15"",""20"",""715"",""13"",""20"",""715"",""14"",""20"",""715"",""17"",""20"",""715"",""12"",""20"",""715"",""16"",""20"",""715"",""15"",""20"",""715"",""14"",""20"",""715"",""14"",""20"",""715"",""13"",""20"",""715"",""12"",""20"",""715"",""15"",""20"",""715"",""16"",""20"",""715"",""15"",""20"",""715"",""16"",""20"",""715"""
",""1"",""20"",""716"",""1"",""19"",""716"",""2"",""20"",""716"",""1"",""20"",""716"",""0"",""19"",""716"",""2"",""20"",""716"",""1"",""20"",""716"",""0"",""20"",""716"",""0"",""20"",""716"",""0"",""20"",""716"",""4"",""20"",""716"",""4"",""20"",""716"",""4"",""20"",""716"",""2"",""20"",""716"",""2"",""20"",""716"",""6"",""20"",""716"",""5"",""20"",""716"",""6"",""20"",""716"",""2"",""20"",""716"",""1"",""20"",""716"",""13"",""20"",""716"",""9"",""20"",""716"",""10"",""20"",""716"",""8"",""20"",""716"",""8"",""20"",""716"",""10"",""20"",""716"",""11"",""20"",""716"",""13"",""20"",""716"",""13"",""20"",""716"",""12"",""20"",""716"",""16"",""20"",""716"",""13"",""20"",""716"",""15"",""20"",""716"",""11"",""20"",""716"",""12"",""20"",""716"",""15"",""20"",""716"",""13"",""20"",""716"",""14"",""20"",""716"",""17"",""20"",""716"",""12"",""20"",""716"",""16"",""20"",""716"",""15"",""20"",""716"",""14"",""20"",""716"",""14"",""20"",""716"",""13"",""20"",""716"",""12"",""20"",""716"",""15"",""20"",""716"",""16"",""20"",""716"",""15"",""20"",""716"",""16"",""20"",""716"""
",""1"",""20"",""717"",""1"",""19"",""717"",""2"",""20"",""717"",""1"",""20"",""717"",""0"",""19"",""717"",""2"",""20"",""717"",""1"",""20"",""717"",""0"",""20"",""717"",""0"",""20"",""717"",""0"",""20"",""717"",""4"",""20"",""717"",""4"",""20"",""717"",""4"",""20"",""717"",""2"",""20"",""717"",""2"",""20"",""717"",""6"",""20"",""717"",""4"",""20"",""717"",""6"",""20"",""717"",""2"",""20"",""717"",""1"",""20"",""717"",""13"",""20"",""717"",""9"",""20"",""717"",""10"",""20"",""717"",""8"",""20"",""717"",""8"",""20"",""717"",""10"",""20"",""717"",""11"",""20"",""717"",""13"",""20"",""717"",""13"",""20"",""717"",""12"",""20"",""717"",""16"",""20"",""717"",""13"",""20"",""717"",""15"",""20"",""717"",""11"",""20"",""717"",""12"",""20"",""717"",""15"",""20"",""717"",""13"",""20"",""717"",""14"",""20"",""717"",""17"",""20"",""717"",""12"",""20"",""717"",""16"",""20"",""717"",""15"",""20"",""717"",""14"",""20"",""717"",""14"",""20"",""717"",""13"",""20"",""717"",""12"",""20"",""717"",""15"",""20"",""717"",""16"",""20"",""717"",""15"",""20"",""717"",""16"",""20"",""717"""
",""1"",""20"",""718"",""1"",""19"",""718"",""2"",""20"",""718"",""1"",""20"",""718"",""0"",""19"",""718"",""2"",""20"",""718"",""1"",""20"",""718"",""0"",""20"",""718"",""0"",""20"",""718"",""0"",""20"",""718"",""4"",""20"",""718"",""4"",""20"",""718"",""4"",""20"",""718"",""2"",""20"",""718"",""2"",""20"",""718"",""6"",""20"",""718"",""4"",""20"",""718"",""6"",""20"",""718"",""2"",""20"",""718"",""1"",""20"",""718"",""13"",""20"",""718"",""9"",""20"",""718"",""10"",""20"",""718"",""8"",""20"",""718"",""8"",""20"",""718"",""10"",""20"",""718"",""11"",""20"",""718"",""13"",""20"",""718"",""13"",""20"",""718"",""12"",""20"",""718"",""16"",""20"",""718"",""13"",""20"",""718"",""15"",""20"",""718"",""11"",""20"",""718"",""12"",""20"",""718"",""15"",""20"",""718"",""13"",""20"",""718"",""14"",""20"",""718"",""17"",""20"",""718"",""12"",""20"",""718"",""16"",""20"",""718"",""15"",""20"",""718"",""14"",""20"",""718"",""14"",""20"",""718"",""13"",""20"",""718"",""12"",""20"",""718"",""15"",""20"",""718"",""16"",""20"",""718"",""15"",""20"",""718"",""16"",""20"",""718"""
",""1"",""20"",""719"",""1"",""19"",""719"",""2"",""20"",""719"",""1"",""20"",""719"",""0"",""19"",""719"",""2"",""20"",""719"",""1"",""20"",""719"",""0"",""20"",""719"",""0"",""20"",""719"",""0"",""20"",""719"",""4"",""20"",""719"",""4"",""20"",""719"",""4"",""20"",""719"",""2"",""20"",""719"",""2"",""20"",""719"",""6"",""20"",""719"",""4"",""20"",""719"",""6"",""20"",""719"",""2"",""20"",""719"",""1"",""20"",""719"",""13"",""20"",""719"",""9"",""20"",""719"",""10"",""20"",""719"",""8"",""20"",""719"",""8"",""20"",""719"",""10"",""20"",""719"",""11"",""20"",""719"",""13"",""20"",""719"",""13"",""20"",""719"",""12"",""20"",""719"",""16"",""20"",""719"",""13"",""20"",""719"",""15"",""20"",""719"",""11"",""20"",""719"",""12"",""20"",""719"",""15"",""20"",""719"",""13"",""20"",""719"",""14"",""20"",""719"",""17"",""20"",""719"",""12"",""20"",""719"",""16"",""20"",""719"",""15"",""20"",""719"",""14"",""20"",""719"",""14"",""20"",""719"",""13"",""20"",""719"",""12"",""20"",""719"",""15"",""20"",""719"",""16"",""20"",""719"",""15"",""20"",""719"",""16"",""20"",""719"""
",""1"",""20"",""720"",""1"",""19"",""720"",""2"",""20"",""720"",""1"",""20"",""720"",""0"",""19"",""720"",""2"",""20"",""720"",""1"",""20"",""720"",""0"",""20"",""720"",""0"",""20"",""720"",""0"",""20"",""720"",""4"",""20"",""720"",""3"",""20"",""720"",""4"",""20"",""720"",""2"",""20"",""720"",""2"",""20"",""720"",""6"",""20"",""720"",""4"",""20"",""720"",""6"",""20"",""720"",""2"",""20"",""720"",""1"",""20"",""720"",""13"",""20"",""720"",""9"",""20"",""720"",""10"",""20"",""720"",""8"",""20"",""720"",""8"",""20"",""720"",""10"",""20"",""720"",""11"",""20"",""720"",""13"",""20"",""720"",""13"",""20"",""720"",""12"",""20"",""720"",""16"",""20"",""720"",""13"",""20"",""720"",""15"",""20"",""720"",""11"",""20"",""720"",""12"",""20"",""720"",""15"",""20"",""720"",""13"",""20"",""720"",""14"",""20"",""720"",""17"",""20"",""720"",""12"",""20"",""720"",""16"",""20"",""720"",""15"",""20"",""720"",""14"",""20"",""720"",""14"",""20"",""720"",""13"",""20"",""720"",""12"",""20"",""720"",""15"",""20"",""720"",""16"",""20"",""720"",""15"",""20"",""720"",""16"",""20"",""720"""
",""1"",""20"",""721"",""1"",""19"",""721"",""2"",""20"",""721"",""1"",""20"",""721"",""0"",""19"",""721"",""2"",""20"",""721"",""1"",""20"",""721"",""0"",""20"",""721"",""0"",""20"",""721"",""0"",""20"",""721"",""4"",""20"",""721"",""3"",""20"",""721"",""4"",""20"",""721"",""2"",""20"",""721"",""2"",""20"",""721"",""6"",""20"",""721"",""4"",""20"",""721"",""6"",""20"",""721"",""2"",""20"",""721"",""1"",""20"",""721"",""13"",""20"",""721"",""9"",""20"",""721"",""10"",""20"",""721"",""8"",""20"",""721"",""8"",""20"",""721"",""10"",""20"",""721"",""11"",""20"",""721"",""13"",""20"",""721"",""13"",""20"",""721"",""12"",""20"",""721"",""16"",""20"",""721"",""13"",""20"",""721"",""15"",""20"",""721"",""11"",""20"",""721"",""12"",""20"",""721"",""15"",""20"",""721"",""13"",""20"",""721"",""14"",""20"",""721"",""17"",""20"",""721"",""12"",""20"",""721"",""16"",""20"",""721"",""15"",""20"",""721"",""14"",""20"",""721"",""14"",""20"",""721"",""13"",""20"",""721"",""12"",""20"",""721"",""15"",""20"",""721"",""16"",""20"",""721"",""15"",""20"",""721"",""16"",""20"",""721"""
",""1"",""20"",""722"",""1"",""19"",""722"",""2"",""20"",""722"",""1"",""20"",""722"",""0"",""19"",""722"",""2"",""20"",""722"",""1"",""20"",""722"",""0"",""20"",""722"",""0"",""20"",""722"",""0"",""20"",""722"",""4"",""20"",""722"",""3"",""20"",""722"",""4"",""20"",""722"",""2"",""20"",""722"",""2"",""20"",""722"",""6"",""20"",""722"",""4"",""20"",""722"",""6"",""20"",""722"",""2"",""20"",""722"",""1"",""20"",""722"",""13"",""20"",""722"",""9"",""20"",""722"",""10"",""20"",""722"",""8"",""20"",""722"",""8"",""20"",""722"",""10"",""20"",""722"",""11"",""20"",""722"",""13"",""20"",""722"",""13"",""20"",""722"",""12"",""20"",""722"",""16"",""20"",""722"",""13"",""20"",""722"",""15"",""20"",""722"",""11"",""20"",""722"",""12"",""20"",""722"",""15"",""20"",""722"",""13"",""20"",""722"",""14"",""20"",""722"",""17"",""20"",""722"",""12"",""20"",""722"",""16"",""20"",""722"",""15"",""20"",""722"",""14"",""20"",""722"",""14"",""20"",""722"",""13"",""20"",""722"",""12"",""20"",""722"",""15"",""20"",""722"",""16"",""20"",""722"",""15"",""20"",""722"",""16"",""20"",""722"""
",""1"",""20"",""723"",""1"",""19"",""723"",""2"",""20"",""723"",""1"",""20"",""723"",""0"",""19"",""723"",""2"",""20"",""723"",""1"",""20"",""723"",""0"",""20"",""723"",""0"",""20"",""723"",""0"",""20"",""723"",""4"",""20"",""723"",""3"",""20"",""723"",""4"",""20"",""723"",""2"",""20"",""723"",""2"",""20"",""723"",""6"",""20"",""723"",""4"",""20"",""723"",""6"",""20"",""723"",""2"",""20"",""723"",""1"",""20"",""723"",""13"",""20"",""723"",""9"",""20"",""723"",""10"",""20"",""723"",""8"",""20"",""723"",""8"",""20"",""723"",""10"",""20"",""723"",""11"",""20"",""723"",""13"",""20"",""723"",""13"",""20"",""723"",""12"",""20"",""723"",""16"",""20"",""723"",""13"",""20"",""723"",""15"",""20"",""723"",""11"",""20"",""723"",""12"",""20"",""723"",""15"",""20"",""723"",""13"",""20"",""723"",""14"",""20"",""723"",""17"",""20"",""723"",""12"",""20"",""723"",""16"",""20"",""723"",""15"",""20"",""723"",""14"",""20"",""723"",""14"",""20"",""723"",""13"",""20"",""723"",""12"",""20"",""723"",""15"",""20"",""723"",""16"",""20"",""723"",""15"",""20"",""723"",""16"",""20"",""723"""
",""1"",""20"",""724"",""1"",""19"",""724"",""2"",""20"",""724"",""1"",""20"",""724"",""0"",""19"",""724"",""2"",""20"",""724"",""1"",""20"",""724"",""0"",""20"",""724"",""0"",""20"",""724"",""0"",""20"",""724"",""4"",""20"",""724"",""3"",""20"",""724"",""4"",""20"",""724"",""2"",""20"",""724"",""2"",""20"",""724"",""6"",""20"",""724"",""4"",""20"",""724"",""6"",""20"",""724"",""2"",""20"",""724"",""1"",""20"",""724"",""13"",""20"",""724"",""9"",""20"",""724"",""10"",""20"",""724"",""8"",""20"",""724"",""8"",""20"",""724"",""10"",""20"",""724"",""11"",""20"",""724"",""13"",""20"",""724"",""13"",""20"",""724"",""12"",""20"",""724"",""16"",""20"",""724"",""13"",""20"",""724"",""15"",""20"",""724"",""11"",""20"",""724"",""12"",""20"",""724"",""15"",""20"",""724"",""13"",""20"",""724"",""14"",""20"",""724"",""17"",""20"",""724"",""12"",""20"",""724"",""16"",""20"",""724"",""15"",""20"",""724"",""14"",""20"",""724"",""14"",""20"",""724"",""13"",""20"",""724"",""12"",""20"",""724"",""15"",""20"",""724"",""16"",""20"",""724"",""15"",""20"",""724"",""16"",""20"",""724"""
