BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese3_d5_20_20
11/11/2021 13:25:05:536 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""3"",""20"",""376"",""9"",""20"",""376"",""3"",""20"",""376"",""3"",""20"",""376"",""1"",""20"",""376"",""7"",""20"",""376"",""3"",""19"",""376"",""6"",""20"",""376"",""6"",""20"",""376"",""5"",""20"",""376"",""11"",""20"",""376"",""14"",""20"",""376"",""15"",""20"",""376"",""17"",""20"",""376"",""9"",""20"",""376"",""12"",""20"",""376"",""9"",""20"",""376"",""12"",""20"",""376"",""13"",""20"",""376"",""13"",""20"",""376"",""13"",""20"",""376"",""15"",""20"",""376"",""18"",""20"",""376"",""15"",""20"",""376"",""16"",""20"",""376"",""11"",""20"",""376"",""15"",""20"",""376"",""16"",""20"",""376"",""16"",""20"",""376"",""12"",""20"",""376"",""14"",""20"",""376"",""15"",""20"",""376"",""15"",""20"",""376"",""14"",""20"",""376"",""14"",""20"",""376"",""14"",""20"",""376"",""15"",""20"",""376"",""17"",""20"",""376"",""14"",""20"",""376"",""14"",""20"",""376"",""17"",""20"",""376"",""18"",""20"",""376"",""15"",""20"",""376"",""18"",""20"",""376"",""17"",""20"",""376"",""16"",""20"",""376"",""16"",""20"",""376"",""15"",""20"",""376"",""18"",""20"",""376"",""19"",""20"",""376"""
",""3"",""20"",""377"",""9"",""20"",""377"",""3"",""20"",""377"",""3"",""20"",""377"",""1"",""20"",""377"",""7"",""20"",""377"",""3"",""19"",""377"",""6"",""20"",""377"",""6"",""20"",""377"",""5"",""20"",""377"",""11"",""20"",""377"",""14"",""20"",""377"",""15"",""20"",""377"",""17"",""20"",""377"",""9"",""20"",""377"",""12"",""20"",""377"",""9"",""20"",""377"",""12"",""20"",""377"",""13"",""20"",""377"",""13"",""20"",""377"",""13"",""20"",""377"",""15"",""20"",""377"",""18"",""20"",""377"",""15"",""20"",""377"",""16"",""20"",""377"",""11"",""20"",""377"",""15"",""20"",""377"",""16"",""20"",""377"",""16"",""20"",""377"",""12"",""20"",""377"",""14"",""20"",""377"",""15"",""20"",""377"",""15"",""20"",""377"",""14"",""20"",""377"",""14"",""20"",""377"",""14"",""20"",""377"",""15"",""20"",""377"",""17"",""20"",""377"",""14"",""20"",""377"",""14"",""20"",""377"",""17"",""20"",""377"",""18"",""20"",""377"",""15"",""20"",""377"",""18"",""20"",""377"",""17"",""20"",""377"",""16"",""20"",""377"",""16"",""20"",""377"",""15"",""20"",""377"",""18"",""20"",""377"",""19"",""20"",""377"""
",""3"",""20"",""378"",""9"",""20"",""378"",""3"",""20"",""378"",""3"",""20"",""378"",""1"",""20"",""378"",""7"",""20"",""378"",""3"",""19"",""378"",""6"",""20"",""378"",""6"",""20"",""378"",""5"",""20"",""378"",""11"",""20"",""378"",""14"",""20"",""378"",""15"",""20"",""378"",""17"",""20"",""378"",""9"",""20"",""378"",""12"",""20"",""378"",""9"",""20"",""378"",""11"",""20"",""378"",""13"",""20"",""378"",""13"",""20"",""378"",""13"",""20"",""378"",""15"",""20"",""378"",""18"",""20"",""378"",""15"",""20"",""378"",""16"",""20"",""378"",""11"",""20"",""378"",""15"",""20"",""378"",""16"",""20"",""378"",""16"",""20"",""378"",""12"",""20"",""378"",""14"",""20"",""378"",""15"",""20"",""378"",""15"",""20"",""378"",""14"",""20"",""378"",""14"",""20"",""378"",""14"",""20"",""378"",""15"",""20"",""378"",""17"",""20"",""378"",""14"",""20"",""378"",""14"",""20"",""378"",""17"",""20"",""378"",""18"",""20"",""378"",""15"",""20"",""378"",""18"",""20"",""378"",""17"",""20"",""378"",""16"",""20"",""378"",""16"",""20"",""378"",""15"",""20"",""378"",""18"",""20"",""378"",""19"",""20"",""378"""
",""3"",""20"",""379"",""8"",""20"",""379"",""3"",""20"",""379"",""3"",""20"",""379"",""1"",""20"",""379"",""7"",""20"",""379"",""3"",""19"",""379"",""6"",""20"",""379"",""6"",""20"",""379"",""5"",""20"",""379"",""11"",""20"",""379"",""14"",""20"",""379"",""15"",""20"",""379"",""17"",""20"",""379"",""9"",""20"",""379"",""12"",""20"",""379"",""9"",""20"",""379"",""11"",""20"",""379"",""13"",""20"",""379"",""13"",""20"",""379"",""13"",""20"",""379"",""15"",""20"",""379"",""18"",""20"",""379"",""15"",""20"",""379"",""16"",""20"",""379"",""11"",""20"",""379"",""15"",""20"",""379"",""16"",""20"",""379"",""16"",""20"",""379"",""12"",""20"",""379"",""14"",""20"",""379"",""15"",""20"",""379"",""15"",""20"",""379"",""14"",""20"",""379"",""14"",""20"",""379"",""14"",""20"",""379"",""15"",""20"",""379"",""17"",""20"",""379"",""14"",""20"",""379"",""14"",""20"",""379"",""17"",""20"",""379"",""18"",""20"",""379"",""15"",""20"",""379"",""18"",""20"",""379"",""17"",""20"",""379"",""16"",""20"",""379"",""16"",""20"",""379"",""15"",""20"",""379"",""18"",""20"",""379"",""19"",""20"",""379"""
",""3"",""20"",""380"",""8"",""20"",""380"",""3"",""20"",""380"",""3"",""20"",""380"",""1"",""20"",""380"",""7"",""20"",""380"",""3"",""19"",""380"",""6"",""20"",""380"",""6"",""20"",""380"",""5"",""20"",""380"",""11"",""20"",""380"",""14"",""20"",""380"",""15"",""20"",""380"",""17"",""20"",""380"",""9"",""20"",""380"",""12"",""20"",""380"",""9"",""20"",""380"",""11"",""20"",""380"",""13"",""20"",""380"",""13"",""20"",""380"",""13"",""20"",""380"",""15"",""20"",""380"",""18"",""20"",""380"",""15"",""20"",""380"",""16"",""20"",""380"",""11"",""20"",""380"",""15"",""20"",""380"",""16"",""20"",""380"",""16"",""20"",""380"",""12"",""20"",""380"",""14"",""20"",""380"",""15"",""20"",""380"",""15"",""20"",""380"",""14"",""20"",""380"",""14"",""20"",""380"",""14"",""20"",""380"",""15"",""20"",""380"",""17"",""20"",""380"",""14"",""20"",""380"",""14"",""20"",""380"",""17"",""20"",""380"",""18"",""20"",""380"",""15"",""20"",""380"",""18"",""20"",""380"",""17"",""20"",""380"",""16"",""20"",""380"",""16"",""20"",""380"",""15"",""20"",""380"",""18"",""20"",""380"",""19"",""20"",""380"""
",""3"",""20"",""381"",""8"",""20"",""381"",""3"",""20"",""381"",""3"",""20"",""381"",""1"",""20"",""381"",""7"",""20"",""381"",""3"",""19"",""381"",""6"",""20"",""381"",""6"",""20"",""381"",""5"",""20"",""381"",""11"",""20"",""381"",""14"",""20"",""381"",""15"",""20"",""381"",""17"",""20"",""381"",""9"",""20"",""381"",""12"",""20"",""381"",""9"",""20"",""381"",""11"",""20"",""381"",""13"",""20"",""381"",""13"",""20"",""381"",""13"",""20"",""381"",""15"",""20"",""381"",""18"",""20"",""381"",""15"",""20"",""381"",""16"",""20"",""381"",""11"",""20"",""381"",""15"",""20"",""381"",""16"",""20"",""381"",""16"",""20"",""381"",""12"",""20"",""381"",""14"",""20"",""381"",""15"",""20"",""381"",""15"",""20"",""381"",""14"",""20"",""381"",""14"",""20"",""381"",""14"",""20"",""381"",""15"",""20"",""381"",""17"",""20"",""381"",""14"",""20"",""381"",""14"",""20"",""381"",""17"",""20"",""381"",""18"",""20"",""381"",""15"",""20"",""381"",""18"",""20"",""381"",""17"",""20"",""381"",""16"",""20"",""381"",""16"",""20"",""381"",""15"",""20"",""381"",""18"",""20"",""381"",""19"",""20"",""381"""
",""3"",""20"",""382"",""8"",""20"",""382"",""3"",""20"",""382"",""3"",""20"",""382"",""1"",""20"",""382"",""7"",""20"",""382"",""3"",""19"",""382"",""6"",""20"",""382"",""6"",""20"",""382"",""5"",""20"",""382"",""11"",""20"",""382"",""14"",""20"",""382"",""15"",""20"",""382"",""17"",""20"",""382"",""9"",""20"",""382"",""12"",""20"",""382"",""9"",""20"",""382"",""11"",""20"",""382"",""13"",""20"",""382"",""13"",""20"",""382"",""13"",""20"",""382"",""15"",""20"",""382"",""18"",""20"",""382"",""15"",""20"",""382"",""16"",""20"",""382"",""11"",""20"",""382"",""15"",""20"",""382"",""16"",""20"",""382"",""16"",""20"",""382"",""12"",""20"",""382"",""14"",""20"",""382"",""15"",""20"",""382"",""15"",""20"",""382"",""14"",""20"",""382"",""14"",""20"",""382"",""14"",""20"",""382"",""15"",""20"",""382"",""17"",""20"",""382"",""14"",""20"",""382"",""14"",""20"",""382"",""17"",""20"",""382"",""18"",""20"",""382"",""15"",""20"",""382"",""18"",""20"",""382"",""17"",""20"",""382"",""16"",""20"",""382"",""16"",""20"",""382"",""15"",""20"",""382"",""18"",""20"",""382"",""19"",""20"",""382"""
",""2"",""20"",""383"",""8"",""20"",""383"",""3"",""20"",""383"",""3"",""20"",""383"",""1"",""20"",""383"",""7"",""20"",""383"",""3"",""19"",""383"",""6"",""20"",""383"",""6"",""20"",""383"",""5"",""20"",""383"",""11"",""20"",""383"",""14"",""20"",""383"",""15"",""20"",""383"",""17"",""20"",""383"",""8"",""20"",""383"",""12"",""20"",""383"",""9"",""20"",""383"",""11"",""20"",""383"",""13"",""20"",""383"",""13"",""20"",""383"",""13"",""20"",""383"",""15"",""20"",""383"",""18"",""20"",""383"",""14"",""20"",""383"",""16"",""20"",""383"",""11"",""20"",""383"",""15"",""20"",""383"",""16"",""20"",""383"",""16"",""20"",""383"",""12"",""20"",""383"",""14"",""20"",""383"",""15"",""20"",""383"",""15"",""20"",""383"",""14"",""20"",""383"",""14"",""20"",""383"",""14"",""20"",""383"",""15"",""20"",""383"",""17"",""20"",""383"",""14"",""20"",""383"",""14"",""20"",""383"",""17"",""20"",""383"",""18"",""20"",""383"",""15"",""20"",""383"",""18"",""20"",""383"",""17"",""20"",""383"",""16"",""20"",""383"",""16"",""20"",""383"",""15"",""20"",""383"",""18"",""20"",""383"",""19"",""20"",""383"""
",""2"",""20"",""384"",""8"",""20"",""384"",""3"",""20"",""384"",""3"",""20"",""384"",""1"",""20"",""384"",""7"",""20"",""384"",""3"",""19"",""384"",""6"",""20"",""384"",""6"",""20"",""384"",""5"",""20"",""384"",""11"",""20"",""384"",""14"",""20"",""384"",""15"",""20"",""384"",""16"",""20"",""384"",""8"",""20"",""384"",""12"",""20"",""384"",""9"",""20"",""384"",""11"",""20"",""384"",""13"",""20"",""384"",""13"",""20"",""384"",""13"",""20"",""384"",""15"",""20"",""384"",""18"",""20"",""384"",""14"",""20"",""384"",""16"",""20"",""384"",""11"",""20"",""384"",""15"",""20"",""384"",""16"",""20"",""384"",""16"",""20"",""384"",""12"",""20"",""384"",""14"",""20"",""384"",""15"",""20"",""384"",""15"",""20"",""384"",""14"",""20"",""384"",""14"",""20"",""384"",""14"",""20"",""384"",""15"",""20"",""384"",""17"",""20"",""384"",""14"",""20"",""384"",""14"",""20"",""384"",""17"",""20"",""384"",""18"",""20"",""384"",""15"",""20"",""384"",""18"",""20"",""384"",""17"",""20"",""384"",""16"",""20"",""384"",""16"",""20"",""384"",""15"",""20"",""384"",""18"",""20"",""384"",""19"",""20"",""384"""
",""2"",""20"",""385"",""8"",""20"",""385"",""3"",""20"",""385"",""3"",""20"",""385"",""1"",""20"",""385"",""7"",""20"",""385"",""3"",""19"",""385"",""6"",""20"",""385"",""6"",""20"",""385"",""5"",""20"",""385"",""11"",""20"",""385"",""14"",""20"",""385"",""15"",""20"",""385"",""16"",""20"",""385"",""8"",""20"",""385"",""12"",""20"",""385"",""9"",""20"",""385"",""11"",""20"",""385"",""13"",""20"",""385"",""13"",""20"",""385"",""13"",""20"",""385"",""15"",""20"",""385"",""18"",""20"",""385"",""14"",""20"",""385"",""16"",""20"",""385"",""11"",""20"",""385"",""15"",""20"",""385"",""16"",""20"",""385"",""16"",""20"",""385"",""12"",""20"",""385"",""14"",""20"",""385"",""15"",""20"",""385"",""15"",""20"",""385"",""14"",""20"",""385"",""14"",""20"",""385"",""14"",""20"",""385"",""15"",""20"",""385"",""17"",""20"",""385"",""14"",""20"",""385"",""14"",""20"",""385"",""17"",""20"",""385"",""18"",""20"",""385"",""15"",""20"",""385"",""18"",""20"",""385"",""17"",""20"",""385"",""16"",""20"",""385"",""16"",""20"",""385"",""15"",""20"",""385"",""18"",""20"",""385"",""19"",""20"",""385"""
",""2"",""20"",""386"",""8"",""20"",""386"",""3"",""20"",""386"",""3"",""20"",""386"",""1"",""20"",""386"",""7"",""20"",""386"",""3"",""19"",""386"",""6"",""20"",""386"",""6"",""20"",""386"",""4"",""20"",""386"",""11"",""20"",""386"",""14"",""20"",""386"",""15"",""20"",""386"",""16"",""20"",""386"",""8"",""20"",""386"",""12"",""20"",""386"",""9"",""20"",""386"",""11"",""20"",""386"",""13"",""20"",""386"",""13"",""20"",""386"",""13"",""20"",""386"",""15"",""20"",""386"",""18"",""20"",""386"",""14"",""20"",""386"",""16"",""20"",""386"",""11"",""20"",""386"",""15"",""20"",""386"",""16"",""20"",""386"",""16"",""20"",""386"",""12"",""20"",""386"",""14"",""20"",""386"",""15"",""20"",""386"",""15"",""20"",""386"",""14"",""20"",""386"",""14"",""20"",""386"",""14"",""20"",""386"",""15"",""20"",""386"",""17"",""20"",""386"",""14"",""20"",""386"",""14"",""20"",""386"",""17"",""20"",""386"",""18"",""20"",""386"",""15"",""20"",""386"",""18"",""20"",""386"",""17"",""20"",""386"",""16"",""20"",""386"",""16"",""20"",""386"",""15"",""20"",""386"",""18"",""20"",""386"",""19"",""20"",""386"""
",""2"",""20"",""387"",""8"",""20"",""387"",""3"",""20"",""387"",""3"",""20"",""387"",""1"",""20"",""387"",""7"",""20"",""387"",""3"",""19"",""387"",""6"",""20"",""387"",""6"",""20"",""387"",""4"",""20"",""387"",""11"",""20"",""387"",""14"",""20"",""387"",""15"",""20"",""387"",""16"",""20"",""387"",""8"",""20"",""387"",""12"",""20"",""387"",""9"",""20"",""387"",""11"",""20"",""387"",""13"",""20"",""387"",""13"",""20"",""387"",""13"",""20"",""387"",""15"",""20"",""387"",""18"",""20"",""387"",""14"",""20"",""387"",""16"",""20"",""387"",""11"",""20"",""387"",""15"",""20"",""387"",""16"",""20"",""387"",""16"",""20"",""387"",""12"",""20"",""387"",""14"",""20"",""387"",""15"",""20"",""387"",""15"",""20"",""387"",""14"",""20"",""387"",""14"",""20"",""387"",""14"",""20"",""387"",""15"",""20"",""387"",""17"",""20"",""387"",""14"",""20"",""387"",""14"",""20"",""387"",""17"",""20"",""387"",""18"",""20"",""387"",""15"",""20"",""387"",""18"",""20"",""387"",""17"",""20"",""387"",""16"",""20"",""387"",""16"",""20"",""387"",""15"",""20"",""387"",""18"",""20"",""387"",""19"",""20"",""387"""
",""2"",""20"",""388"",""8"",""20"",""388"",""3"",""20"",""388"",""3"",""20"",""388"",""1"",""20"",""388"",""7"",""20"",""388"",""3"",""19"",""388"",""6"",""20"",""388"",""6"",""20"",""388"",""4"",""20"",""388"",""11"",""20"",""388"",""14"",""20"",""388"",""15"",""20"",""388"",""14"",""20"",""388"",""8"",""20"",""388"",""12"",""20"",""388"",""9"",""20"",""388"",""11"",""20"",""388"",""13"",""20"",""388"",""13"",""20"",""388"",""13"",""20"",""388"",""15"",""20"",""388"",""18"",""20"",""388"",""14"",""20"",""388"",""16"",""20"",""388"",""11"",""20"",""388"",""15"",""20"",""388"",""16"",""20"",""388"",""16"",""20"",""388"",""12"",""20"",""388"",""14"",""20"",""388"",""15"",""20"",""388"",""15"",""20"",""388"",""14"",""20"",""388"",""14"",""20"",""388"",""14"",""20"",""388"",""15"",""20"",""388"",""17"",""20"",""388"",""14"",""20"",""388"",""14"",""20"",""388"",""17"",""20"",""388"",""18"",""20"",""388"",""15"",""20"",""388"",""18"",""20"",""388"",""17"",""20"",""388"",""16"",""20"",""388"",""16"",""20"",""388"",""15"",""20"",""388"",""18"",""20"",""388"",""19"",""20"",""388"""
",""2"",""20"",""389"",""8"",""20"",""389"",""3"",""20"",""389"",""3"",""20"",""389"",""1"",""20"",""389"",""7"",""20"",""389"",""3"",""19"",""389"",""6"",""20"",""389"",""6"",""20"",""389"",""4"",""20"",""389"",""11"",""20"",""389"",""14"",""20"",""389"",""15"",""20"",""389"",""13"",""20"",""389"",""8"",""20"",""389"",""12"",""20"",""389"",""9"",""20"",""389"",""10"",""20"",""389"",""13"",""20"",""389"",""13"",""20"",""389"",""13"",""20"",""389"",""15"",""20"",""389"",""17"",""20"",""389"",""14"",""20"",""389"",""16"",""20"",""389"",""11"",""20"",""389"",""15"",""20"",""389"",""16"",""20"",""389"",""16"",""20"",""389"",""12"",""20"",""389"",""14"",""20"",""389"",""15"",""20"",""389"",""15"",""20"",""389"",""14"",""20"",""389"",""14"",""20"",""389"",""14"",""20"",""389"",""15"",""20"",""389"",""17"",""20"",""389"",""14"",""20"",""389"",""14"",""20"",""389"",""17"",""20"",""389"",""18"",""20"",""389"",""15"",""20"",""389"",""18"",""20"",""389"",""17"",""20"",""389"",""16"",""20"",""389"",""16"",""20"",""389"",""15"",""20"",""389"",""18"",""20"",""389"",""19"",""20"",""389"""
",""2"",""20"",""390"",""8"",""20"",""390"",""3"",""20"",""390"",""3"",""20"",""390"",""1"",""20"",""390"",""7"",""20"",""390"",""3"",""19"",""390"",""6"",""20"",""390"",""6"",""20"",""390"",""4"",""20"",""390"",""11"",""20"",""390"",""14"",""20"",""390"",""15"",""20"",""390"",""12"",""20"",""390"",""8"",""20"",""390"",""12"",""20"",""390"",""9"",""20"",""390"",""10"",""20"",""390"",""13"",""20"",""390"",""13"",""20"",""390"",""13"",""20"",""390"",""15"",""20"",""390"",""17"",""20"",""390"",""14"",""20"",""390"",""16"",""20"",""390"",""11"",""20"",""390"",""15"",""20"",""390"",""16"",""20"",""390"",""16"",""20"",""390"",""12"",""20"",""390"",""14"",""20"",""390"",""15"",""20"",""390"",""15"",""20"",""390"",""14"",""20"",""390"",""14"",""20"",""390"",""14"",""20"",""390"",""15"",""20"",""390"",""17"",""20"",""390"",""14"",""20"",""390"",""14"",""20"",""390"",""17"",""20"",""390"",""18"",""20"",""390"",""15"",""20"",""390"",""18"",""20"",""390"",""17"",""20"",""390"",""16"",""20"",""390"",""16"",""20"",""390"",""15"",""20"",""390"",""18"",""20"",""390"",""19"",""20"",""390"""
",""2"",""20"",""391"",""8"",""20"",""391"",""3"",""20"",""391"",""3"",""20"",""391"",""1"",""20"",""391"",""7"",""20"",""391"",""3"",""19"",""391"",""6"",""20"",""391"",""6"",""20"",""391"",""4"",""20"",""391"",""11"",""20"",""391"",""14"",""20"",""391"",""15"",""20"",""391"",""12"",""20"",""391"",""8"",""20"",""391"",""12"",""20"",""391"",""9"",""20"",""391"",""10"",""20"",""391"",""13"",""20"",""391"",""13"",""20"",""391"",""13"",""20"",""391"",""15"",""20"",""391"",""17"",""20"",""391"",""14"",""20"",""391"",""16"",""20"",""391"",""11"",""20"",""391"",""15"",""20"",""391"",""16"",""20"",""391"",""16"",""20"",""391"",""12"",""20"",""391"",""14"",""20"",""391"",""15"",""20"",""391"",""15"",""20"",""391"",""14"",""20"",""391"",""14"",""20"",""391"",""14"",""20"",""391"",""15"",""20"",""391"",""17"",""20"",""391"",""14"",""20"",""391"",""14"",""20"",""391"",""17"",""20"",""391"",""18"",""20"",""391"",""15"",""20"",""391"",""18"",""20"",""391"",""17"",""20"",""391"",""16"",""20"",""391"",""16"",""20"",""391"",""15"",""20"",""391"",""18"",""20"",""391"",""19"",""20"",""391"""
",""2"",""20"",""392"",""8"",""20"",""392"",""3"",""20"",""392"",""3"",""20"",""392"",""1"",""20"",""392"",""7"",""20"",""392"",""3"",""19"",""392"",""6"",""20"",""392"",""6"",""20"",""392"",""4"",""20"",""392"",""11"",""20"",""392"",""14"",""20"",""392"",""15"",""20"",""392"",""12"",""20"",""392"",""8"",""20"",""392"",""12"",""20"",""392"",""9"",""20"",""392"",""10"",""20"",""392"",""13"",""20"",""392"",""13"",""20"",""392"",""13"",""20"",""392"",""15"",""20"",""392"",""17"",""20"",""392"",""14"",""20"",""392"",""16"",""20"",""392"",""11"",""20"",""392"",""15"",""20"",""392"",""16"",""20"",""392"",""16"",""20"",""392"",""12"",""20"",""392"",""14"",""20"",""392"",""15"",""20"",""392"",""15"",""20"",""392"",""14"",""20"",""392"",""14"",""20"",""392"",""14"",""20"",""392"",""15"",""20"",""392"",""17"",""20"",""392"",""14"",""20"",""392"",""14"",""20"",""392"",""17"",""20"",""392"",""18"",""20"",""392"",""15"",""20"",""392"",""18"",""20"",""392"",""17"",""20"",""392"",""16"",""20"",""392"",""16"",""20"",""392"",""15"",""20"",""392"",""18"",""20"",""392"",""19"",""20"",""392"""
",""2"",""20"",""393"",""8"",""20"",""393"",""3"",""20"",""393"",""3"",""20"",""393"",""1"",""20"",""393"",""7"",""20"",""393"",""3"",""19"",""393"",""6"",""20"",""393"",""6"",""20"",""393"",""4"",""20"",""393"",""11"",""20"",""393"",""14"",""20"",""393"",""15"",""20"",""393"",""12"",""20"",""393"",""8"",""20"",""393"",""12"",""20"",""393"",""9"",""20"",""393"",""10"",""20"",""393"",""13"",""20"",""393"",""13"",""20"",""393"",""13"",""20"",""393"",""15"",""20"",""393"",""17"",""20"",""393"",""14"",""20"",""393"",""16"",""20"",""393"",""11"",""20"",""393"",""15"",""20"",""393"",""16"",""20"",""393"",""16"",""20"",""393"",""12"",""20"",""393"",""14"",""20"",""393"",""15"",""20"",""393"",""15"",""20"",""393"",""14"",""20"",""393"",""13"",""20"",""393"",""14"",""20"",""393"",""15"",""20"",""393"",""17"",""20"",""393"",""14"",""20"",""393"",""14"",""20"",""393"",""17"",""20"",""393"",""18"",""20"",""393"",""15"",""20"",""393"",""18"",""20"",""393"",""17"",""20"",""393"",""16"",""20"",""393"",""16"",""20"",""393"",""15"",""20"",""393"",""18"",""20"",""393"",""19"",""20"",""393"""
",""2"",""20"",""394"",""8"",""20"",""394"",""3"",""20"",""394"",""3"",""20"",""394"",""1"",""20"",""394"",""7"",""20"",""394"",""3"",""19"",""394"",""6"",""20"",""394"",""6"",""20"",""394"",""4"",""20"",""394"",""11"",""20"",""394"",""13"",""20"",""394"",""15"",""20"",""394"",""12"",""20"",""394"",""8"",""20"",""394"",""12"",""20"",""394"",""9"",""20"",""394"",""10"",""20"",""394"",""13"",""20"",""394"",""13"",""20"",""394"",""13"",""20"",""394"",""15"",""20"",""394"",""17"",""20"",""394"",""14"",""20"",""394"",""16"",""20"",""394"",""11"",""20"",""394"",""15"",""20"",""394"",""16"",""20"",""394"",""16"",""20"",""394"",""12"",""20"",""394"",""14"",""20"",""394"",""15"",""20"",""394"",""15"",""20"",""394"",""14"",""20"",""394"",""13"",""20"",""394"",""14"",""20"",""394"",""15"",""20"",""394"",""17"",""20"",""394"",""14"",""20"",""394"",""14"",""20"",""394"",""17"",""20"",""394"",""18"",""20"",""394"",""15"",""20"",""394"",""18"",""20"",""394"",""17"",""20"",""394"",""16"",""20"",""394"",""16"",""20"",""394"",""15"",""20"",""394"",""18"",""20"",""394"",""19"",""20"",""394"""
",""2"",""20"",""395"",""8"",""20"",""395"",""3"",""20"",""395"",""3"",""20"",""395"",""1"",""20"",""395"",""7"",""20"",""395"",""3"",""19"",""395"",""6"",""20"",""395"",""6"",""20"",""395"",""4"",""20"",""395"",""11"",""20"",""395"",""13"",""20"",""395"",""15"",""20"",""395"",""12"",""20"",""395"",""8"",""20"",""395"",""12"",""20"",""395"",""9"",""20"",""395"",""10"",""20"",""395"",""13"",""20"",""395"",""13"",""20"",""395"",""13"",""20"",""395"",""15"",""20"",""395"",""17"",""20"",""395"",""14"",""20"",""395"",""16"",""20"",""395"",""11"",""20"",""395"",""15"",""20"",""395"",""16"",""20"",""395"",""16"",""20"",""395"",""12"",""20"",""395"",""14"",""20"",""395"",""15"",""20"",""395"",""15"",""20"",""395"",""14"",""20"",""395"",""13"",""20"",""395"",""14"",""20"",""395"",""15"",""20"",""395"",""17"",""20"",""395"",""14"",""20"",""395"",""14"",""20"",""395"",""17"",""20"",""395"",""18"",""20"",""395"",""15"",""20"",""395"",""18"",""20"",""395"",""17"",""20"",""395"",""16"",""20"",""395"",""16"",""20"",""395"",""15"",""20"",""395"",""18"",""20"",""395"",""19"",""20"",""395"""
