BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese2_10/20
11/10/2021 23:12:04:588 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""2"",""20"",""403"",""2"",""20"",""403"",""2"",""20"",""403"",""0"",""20"",""403"",""4"",""20"",""403"",""0"",""20"",""403"",""2"",""20"",""403"",""2"",""20"",""403"",""0"",""20"",""403"",""1"",""20"",""403"",""5"",""20"",""403"",""8"",""20"",""403"",""5"",""20"",""403"",""5"",""20"",""403"",""4"",""20"",""403"",""6"",""20"",""403"",""7"",""20"",""403"",""6"",""20"",""403"",""5"",""20"",""403"",""6"",""20"",""403"",""7"",""20"",""403"",""9"",""20"",""403"",""5"",""20"",""403"",""6"",""20"",""403"",""10"",""20"",""403"",""7"",""20"",""403"",""6"",""20"",""403"",""8"",""20"",""403"",""6"",""20"",""403"",""6"",""20"",""403"",""6"",""20"",""403"",""9"",""20"",""403"",""10"",""20"",""403"",""9"",""20"",""403"",""7"",""20"",""403"",""9"",""20"",""403"",""6"",""20"",""403"",""9"",""20"",""403"",""7"",""20"",""403"",""7"",""20"",""403"",""9"",""20"",""403"",""9"",""20"",""403"",""8"",""20"",""403"",""9"",""20"",""403"",""8"",""20"",""403"",""8"",""20"",""403"",""8"",""20"",""403"",""9"",""20"",""403"",""9"",""20"",""403"",""10"",""20"",""403"""
",""2"",""20"",""404"",""2"",""20"",""404"",""2"",""20"",""404"",""0"",""20"",""404"",""4"",""20"",""404"",""0"",""20"",""404"",""2"",""20"",""404"",""2"",""20"",""404"",""0"",""20"",""404"",""1"",""20"",""404"",""5"",""20"",""404"",""8"",""20"",""404"",""5"",""20"",""404"",""5"",""20"",""404"",""4"",""20"",""404"",""6"",""20"",""404"",""7"",""20"",""404"",""6"",""20"",""404"",""5"",""20"",""404"",""6"",""20"",""404"",""7"",""20"",""404"",""9"",""20"",""404"",""5"",""20"",""404"",""6"",""20"",""404"",""10"",""20"",""404"",""7"",""20"",""404"",""6"",""20"",""404"",""8"",""20"",""404"",""6"",""20"",""404"",""6"",""20"",""404"",""6"",""20"",""404"",""9"",""20"",""404"",""10"",""20"",""404"",""9"",""20"",""404"",""7"",""20"",""404"",""9"",""20"",""404"",""6"",""20"",""404"",""9"",""20"",""404"",""7"",""20"",""404"",""7"",""20"",""404"",""9"",""20"",""404"",""9"",""20"",""404"",""8"",""20"",""404"",""9"",""20"",""404"",""8"",""20"",""404"",""8"",""20"",""404"",""8"",""20"",""404"",""9"",""20"",""404"",""9"",""20"",""404"",""10"",""20"",""404"""
",""2"",""20"",""405"",""2"",""20"",""405"",""2"",""20"",""405"",""0"",""20"",""405"",""4"",""20"",""405"",""0"",""20"",""405"",""2"",""20"",""405"",""2"",""20"",""405"",""0"",""20"",""405"",""1"",""20"",""405"",""5"",""20"",""405"",""8"",""20"",""405"",""5"",""20"",""405"",""5"",""20"",""405"",""4"",""20"",""405"",""6"",""20"",""405"",""7"",""20"",""405"",""6"",""20"",""405"",""5"",""20"",""405"",""6"",""20"",""405"",""7"",""20"",""405"",""9"",""20"",""405"",""5"",""20"",""405"",""6"",""20"",""405"",""10"",""20"",""405"",""7"",""20"",""405"",""6"",""20"",""405"",""8"",""20"",""405"",""6"",""20"",""405"",""6"",""20"",""405"",""6"",""20"",""405"",""9"",""20"",""405"",""10"",""20"",""405"",""9"",""20"",""405"",""7"",""20"",""405"",""9"",""20"",""405"",""6"",""20"",""405"",""9"",""20"",""405"",""7"",""20"",""405"",""7"",""20"",""405"",""9"",""20"",""405"",""9"",""20"",""405"",""8"",""20"",""405"",""9"",""20"",""405"",""8"",""20"",""405"",""8"",""20"",""405"",""8"",""20"",""405"",""9"",""20"",""405"",""9"",""20"",""405"",""10"",""20"",""405"""
",""2"",""20"",""406"",""2"",""20"",""406"",""2"",""20"",""406"",""0"",""20"",""406"",""4"",""20"",""406"",""0"",""20"",""406"",""2"",""20"",""406"",""2"",""20"",""406"",""0"",""20"",""406"",""1"",""20"",""406"",""5"",""20"",""406"",""8"",""20"",""406"",""5"",""20"",""406"",""5"",""20"",""406"",""4"",""20"",""406"",""6"",""20"",""406"",""7"",""20"",""406"",""6"",""20"",""406"",""5"",""20"",""406"",""6"",""20"",""406"",""7"",""20"",""406"",""9"",""20"",""406"",""5"",""20"",""406"",""6"",""20"",""406"",""10"",""20"",""406"",""7"",""20"",""406"",""6"",""20"",""406"",""8"",""20"",""406"",""6"",""20"",""406"",""6"",""20"",""406"",""6"",""20"",""406"",""9"",""20"",""406"",""10"",""20"",""406"",""9"",""20"",""406"",""7"",""20"",""406"",""9"",""20"",""406"",""6"",""20"",""406"",""9"",""20"",""406"",""7"",""20"",""406"",""7"",""20"",""406"",""9"",""20"",""406"",""9"",""20"",""406"",""8"",""20"",""406"",""9"",""20"",""406"",""8"",""20"",""406"",""8"",""20"",""406"",""8"",""20"",""406"",""9"",""20"",""406"",""9"",""20"",""406"",""10"",""20"",""406"""
",""2"",""20"",""407"",""2"",""20"",""407"",""2"",""20"",""407"",""0"",""20"",""407"",""4"",""20"",""407"",""0"",""20"",""407"",""2"",""20"",""407"",""2"",""20"",""407"",""0"",""20"",""407"",""1"",""20"",""407"",""5"",""20"",""407"",""8"",""20"",""407"",""5"",""20"",""407"",""5"",""20"",""407"",""4"",""20"",""407"",""6"",""20"",""407"",""7"",""20"",""407"",""6"",""20"",""407"",""5"",""20"",""407"",""6"",""20"",""407"",""7"",""20"",""407"",""9"",""20"",""407"",""5"",""20"",""407"",""6"",""20"",""407"",""10"",""20"",""407"",""7"",""20"",""407"",""6"",""20"",""407"",""8"",""20"",""407"",""6"",""20"",""407"",""6"",""20"",""407"",""6"",""20"",""407"",""9"",""20"",""407"",""10"",""20"",""407"",""9"",""20"",""407"",""7"",""20"",""407"",""9"",""20"",""407"",""6"",""20"",""407"",""9"",""20"",""407"",""7"",""20"",""407"",""7"",""20"",""407"",""9"",""20"",""407"",""9"",""20"",""407"",""8"",""20"",""407"",""9"",""20"",""407"",""8"",""20"",""407"",""8"",""20"",""407"",""8"",""20"",""407"",""9"",""20"",""407"",""9"",""20"",""407"",""10"",""20"",""407"""
",""2"",""20"",""408"",""2"",""20"",""408"",""2"",""20"",""408"",""0"",""20"",""408"",""4"",""20"",""408"",""0"",""20"",""408"",""2"",""20"",""408"",""2"",""20"",""408"",""0"",""20"",""408"",""1"",""20"",""408"",""5"",""20"",""408"",""8"",""20"",""408"",""5"",""20"",""408"",""5"",""20"",""408"",""4"",""20"",""408"",""6"",""20"",""408"",""7"",""20"",""408"",""6"",""20"",""408"",""5"",""20"",""408"",""6"",""20"",""408"",""7"",""20"",""408"",""9"",""20"",""408"",""5"",""20"",""408"",""6"",""20"",""408"",""10"",""20"",""408"",""7"",""20"",""408"",""6"",""20"",""408"",""8"",""20"",""408"",""6"",""20"",""408"",""6"",""20"",""408"",""6"",""20"",""408"",""9"",""20"",""408"",""10"",""20"",""408"",""9"",""20"",""408"",""7"",""20"",""408"",""9"",""20"",""408"",""6"",""20"",""408"",""9"",""20"",""408"",""7"",""20"",""408"",""7"",""20"",""408"",""8"",""20"",""408"",""9"",""20"",""408"",""8"",""20"",""408"",""9"",""20"",""408"",""8"",""20"",""408"",""8"",""20"",""408"",""8"",""20"",""408"",""9"",""20"",""408"",""9"",""20"",""408"",""10"",""20"",""408"""
",""2"",""20"",""409"",""2"",""20"",""409"",""2"",""20"",""409"",""0"",""20"",""409"",""4"",""20"",""409"",""0"",""20"",""409"",""2"",""20"",""409"",""2"",""20"",""409"",""0"",""20"",""409"",""1"",""20"",""409"",""5"",""20"",""409"",""8"",""20"",""409"",""5"",""20"",""409"",""5"",""20"",""409"",""4"",""20"",""409"",""6"",""20"",""409"",""7"",""20"",""409"",""6"",""20"",""409"",""5"",""20"",""409"",""6"",""20"",""409"",""7"",""20"",""409"",""9"",""20"",""409"",""5"",""20"",""409"",""6"",""20"",""409"",""10"",""20"",""409"",""7"",""20"",""409"",""6"",""20"",""409"",""8"",""20"",""409"",""6"",""20"",""409"",""6"",""20"",""409"",""6"",""20"",""409"",""9"",""20"",""409"",""10"",""20"",""409"",""9"",""20"",""409"",""7"",""20"",""409"",""9"",""20"",""409"",""6"",""20"",""409"",""9"",""20"",""409"",""7"",""20"",""409"",""7"",""20"",""409"",""8"",""20"",""409"",""9"",""20"",""409"",""8"",""20"",""409"",""9"",""20"",""409"",""8"",""20"",""409"",""8"",""20"",""409"",""8"",""20"",""409"",""9"",""20"",""409"",""9"",""20"",""409"",""10"",""20"",""409"""
",""1"",""20"",""410"",""1"",""20"",""410"",""2"",""20"",""410"",""0"",""20"",""410"",""4"",""20"",""410"",""0"",""20"",""410"",""2"",""20"",""410"",""2"",""20"",""410"",""0"",""20"",""410"",""0"",""20"",""410"",""5"",""20"",""410"",""8"",""20"",""410"",""5"",""20"",""410"",""5"",""20"",""410"",""4"",""20"",""410"",""6"",""20"",""410"",""7"",""20"",""410"",""6"",""20"",""410"",""5"",""20"",""410"",""6"",""20"",""410"",""7"",""20"",""410"",""9"",""20"",""410"",""5"",""20"",""410"",""6"",""20"",""410"",""10"",""20"",""410"",""7"",""20"",""410"",""6"",""20"",""410"",""8"",""20"",""410"",""6"",""20"",""410"",""6"",""20"",""410"",""6"",""20"",""410"",""9"",""20"",""410"",""10"",""20"",""410"",""9"",""20"",""410"",""7"",""20"",""410"",""9"",""20"",""410"",""6"",""20"",""410"",""9"",""20"",""410"",""7"",""20"",""410"",""7"",""20"",""410"",""7"",""20"",""410"",""9"",""20"",""410"",""8"",""20"",""410"",""9"",""20"",""410"",""8"",""20"",""410"",""8"",""20"",""410"",""8"",""20"",""410"",""9"",""20"",""410"",""9"",""20"",""410"",""10"",""20"",""410"""
",""1"",""20"",""411"",""1"",""20"",""411"",""2"",""20"",""411"",""0"",""20"",""411"",""4"",""20"",""411"",""0"",""20"",""411"",""2"",""20"",""411"",""2"",""20"",""411"",""0"",""20"",""411"",""0"",""20"",""411"",""5"",""20"",""411"",""8"",""20"",""411"",""5"",""20"",""411"",""5"",""20"",""411"",""4"",""20"",""411"",""6"",""20"",""411"",""7"",""20"",""411"",""6"",""20"",""411"",""5"",""20"",""411"",""6"",""20"",""411"",""7"",""20"",""411"",""9"",""20"",""411"",""5"",""20"",""411"",""6"",""20"",""411"",""10"",""20"",""411"",""7"",""20"",""411"",""6"",""20"",""411"",""8"",""20"",""411"",""6"",""20"",""411"",""6"",""20"",""411"",""6"",""20"",""411"",""9"",""20"",""411"",""10"",""20"",""411"",""9"",""20"",""411"",""7"",""20"",""411"",""9"",""20"",""411"",""6"",""20"",""411"",""9"",""20"",""411"",""7"",""20"",""411"",""7"",""20"",""411"",""7"",""20"",""411"",""9"",""20"",""411"",""8"",""20"",""411"",""9"",""20"",""411"",""8"",""20"",""411"",""8"",""20"",""411"",""8"",""20"",""411"",""9"",""20"",""411"",""9"",""20"",""411"",""10"",""20"",""411"""
",""1"",""20"",""412"",""1"",""20"",""412"",""2"",""20"",""412"",""0"",""20"",""412"",""4"",""20"",""412"",""0"",""20"",""412"",""2"",""20"",""412"",""2"",""20"",""412"",""0"",""20"",""412"",""0"",""20"",""412"",""5"",""20"",""412"",""8"",""20"",""412"",""5"",""20"",""412"",""5"",""20"",""412"",""4"",""20"",""412"",""6"",""20"",""412"",""7"",""20"",""412"",""6"",""20"",""412"",""5"",""20"",""412"",""6"",""20"",""412"",""7"",""20"",""412"",""9"",""20"",""412"",""5"",""20"",""412"",""6"",""20"",""412"",""10"",""20"",""412"",""7"",""20"",""412"",""6"",""20"",""412"",""8"",""20"",""412"",""6"",""20"",""412"",""6"",""20"",""412"",""6"",""20"",""412"",""9"",""20"",""412"",""10"",""20"",""412"",""9"",""20"",""412"",""7"",""20"",""412"",""9"",""20"",""412"",""6"",""20"",""412"",""9"",""20"",""412"",""7"",""20"",""412"",""7"",""20"",""412"",""6"",""20"",""412"",""9"",""20"",""412"",""8"",""20"",""412"",""9"",""20"",""412"",""8"",""20"",""412"",""8"",""20"",""412"",""8"",""20"",""412"",""9"",""20"",""412"",""9"",""20"",""412"",""10"",""20"",""412"""
",""1"",""20"",""413"",""1"",""20"",""413"",""2"",""20"",""413"",""0"",""20"",""413"",""4"",""20"",""413"",""0"",""20"",""413"",""2"",""20"",""413"",""2"",""20"",""413"",""0"",""20"",""413"",""0"",""20"",""413"",""5"",""20"",""413"",""8"",""20"",""413"",""5"",""20"",""413"",""5"",""20"",""413"",""4"",""20"",""413"",""6"",""20"",""413"",""7"",""20"",""413"",""6"",""20"",""413"",""5"",""20"",""413"",""6"",""20"",""413"",""7"",""20"",""413"",""9"",""20"",""413"",""5"",""20"",""413"",""6"",""20"",""413"",""10"",""20"",""413"",""7"",""20"",""413"",""6"",""20"",""413"",""8"",""20"",""413"",""6"",""20"",""413"",""6"",""20"",""413"",""6"",""20"",""413"",""9"",""20"",""413"",""10"",""20"",""413"",""9"",""20"",""413"",""7"",""20"",""413"",""9"",""20"",""413"",""6"",""20"",""413"",""9"",""20"",""413"",""7"",""20"",""413"",""7"",""20"",""413"",""6"",""20"",""413"",""9"",""20"",""413"",""8"",""20"",""413"",""9"",""20"",""413"",""8"",""20"",""413"",""8"",""20"",""413"",""8"",""20"",""413"",""9"",""20"",""413"",""9"",""20"",""413"",""10"",""20"",""413"""
",""1"",""20"",""414"",""1"",""20"",""414"",""2"",""20"",""414"",""0"",""20"",""414"",""4"",""20"",""414"",""0"",""20"",""414"",""2"",""20"",""414"",""2"",""20"",""414"",""0"",""20"",""414"",""0"",""20"",""414"",""5"",""20"",""414"",""8"",""20"",""414"",""5"",""20"",""414"",""5"",""20"",""414"",""4"",""20"",""414"",""6"",""20"",""414"",""7"",""20"",""414"",""6"",""20"",""414"",""5"",""20"",""414"",""6"",""20"",""414"",""7"",""20"",""414"",""9"",""20"",""414"",""5"",""20"",""414"",""6"",""20"",""414"",""10"",""20"",""414"",""7"",""20"",""414"",""6"",""20"",""414"",""8"",""20"",""414"",""6"",""20"",""414"",""6"",""20"",""414"",""6"",""20"",""414"",""9"",""20"",""414"",""10"",""20"",""414"",""9"",""20"",""414"",""7"",""20"",""414"",""9"",""20"",""414"",""6"",""20"",""414"",""9"",""20"",""414"",""7"",""20"",""414"",""7"",""20"",""414"",""6"",""20"",""414"",""9"",""20"",""414"",""8"",""20"",""414"",""9"",""20"",""414"",""8"",""20"",""414"",""8"",""20"",""414"",""8"",""20"",""414"",""9"",""20"",""414"",""9"",""20"",""414"",""10"",""20"",""414"""
",""1"",""20"",""415"",""1"",""20"",""415"",""2"",""20"",""415"",""0"",""20"",""415"",""4"",""20"",""415"",""0"",""20"",""415"",""2"",""20"",""415"",""2"",""20"",""415"",""0"",""20"",""415"",""0"",""20"",""415"",""5"",""20"",""415"",""8"",""20"",""415"",""5"",""20"",""415"",""5"",""20"",""415"",""4"",""20"",""415"",""6"",""20"",""415"",""7"",""20"",""415"",""6"",""20"",""415"",""5"",""20"",""415"",""6"",""20"",""415"",""7"",""20"",""415"",""9"",""20"",""415"",""5"",""20"",""415"",""6"",""20"",""415"",""10"",""20"",""415"",""7"",""20"",""415"",""6"",""20"",""415"",""8"",""20"",""415"",""6"",""20"",""415"",""6"",""20"",""415"",""6"",""20"",""415"",""9"",""20"",""415"",""10"",""20"",""415"",""9"",""20"",""415"",""7"",""20"",""415"",""9"",""20"",""415"",""6"",""20"",""415"",""9"",""20"",""415"",""7"",""20"",""415"",""7"",""20"",""415"",""6"",""20"",""415"",""9"",""20"",""415"",""8"",""20"",""415"",""9"",""20"",""415"",""8"",""20"",""415"",""8"",""20"",""415"",""8"",""20"",""415"",""9"",""20"",""415"",""9"",""20"",""415"",""10"",""20"",""415"""
",""1"",""20"",""416"",""1"",""20"",""416"",""2"",""20"",""416"",""0"",""20"",""416"",""4"",""20"",""416"",""0"",""20"",""416"",""2"",""20"",""416"",""2"",""20"",""416"",""0"",""20"",""416"",""0"",""20"",""416"",""5"",""20"",""416"",""8"",""20"",""416"",""5"",""20"",""416"",""5"",""20"",""416"",""4"",""20"",""416"",""6"",""20"",""416"",""7"",""20"",""416"",""6"",""20"",""416"",""5"",""20"",""416"",""6"",""20"",""416"",""7"",""20"",""416"",""9"",""20"",""416"",""5"",""20"",""416"",""6"",""20"",""416"",""10"",""20"",""416"",""7"",""20"",""416"",""6"",""20"",""416"",""8"",""20"",""416"",""6"",""20"",""416"",""6"",""20"",""416"",""6"",""20"",""416"",""9"",""20"",""416"",""10"",""20"",""416"",""9"",""20"",""416"",""7"",""20"",""416"",""9"",""20"",""416"",""6"",""20"",""416"",""9"",""20"",""416"",""7"",""20"",""416"",""7"",""20"",""416"",""6"",""20"",""416"",""9"",""20"",""416"",""8"",""20"",""416"",""9"",""20"",""416"",""8"",""20"",""416"",""8"",""20"",""416"",""8"",""20"",""416"",""9"",""20"",""416"",""9"",""20"",""416"",""10"",""20"",""416"""
",""1"",""20"",""417"",""1"",""20"",""417"",""2"",""20"",""417"",""0"",""20"",""417"",""4"",""20"",""417"",""0"",""20"",""417"",""2"",""20"",""417"",""2"",""20"",""417"",""0"",""20"",""417"",""0"",""20"",""417"",""5"",""20"",""417"",""8"",""20"",""417"",""5"",""20"",""417"",""5"",""20"",""417"",""4"",""20"",""417"",""6"",""20"",""417"",""7"",""20"",""417"",""6"",""20"",""417"",""5"",""20"",""417"",""6"",""20"",""417"",""7"",""20"",""417"",""9"",""20"",""417"",""5"",""20"",""417"",""6"",""20"",""417"",""10"",""20"",""417"",""7"",""20"",""417"",""6"",""20"",""417"",""8"",""20"",""417"",""6"",""20"",""417"",""6"",""20"",""417"",""6"",""20"",""417"",""9"",""20"",""417"",""10"",""20"",""417"",""9"",""20"",""417"",""7"",""20"",""417"",""9"",""20"",""417"",""6"",""20"",""417"",""9"",""20"",""417"",""7"",""20"",""417"",""7"",""20"",""417"",""6"",""20"",""417"",""9"",""20"",""417"",""8"",""20"",""417"",""9"",""20"",""417"",""8"",""20"",""417"",""8"",""20"",""417"",""8"",""20"",""417"",""9"",""20"",""417"",""9"",""20"",""417"",""10"",""20"",""417"""
",""1"",""20"",""418"",""1"",""20"",""418"",""2"",""20"",""418"",""0"",""20"",""418"",""4"",""20"",""418"",""0"",""20"",""418"",""2"",""20"",""418"",""2"",""20"",""418"",""0"",""20"",""418"",""0"",""20"",""418"",""5"",""20"",""418"",""8"",""20"",""418"",""5"",""20"",""418"",""5"",""20"",""418"",""4"",""20"",""418"",""6"",""20"",""418"",""7"",""20"",""418"",""6"",""20"",""418"",""5"",""20"",""418"",""6"",""20"",""418"",""7"",""20"",""418"",""9"",""20"",""418"",""5"",""20"",""418"",""6"",""20"",""418"",""10"",""20"",""418"",""7"",""20"",""418"",""6"",""20"",""418"",""8"",""20"",""418"",""6"",""20"",""418"",""6"",""20"",""418"",""6"",""20"",""418"",""9"",""20"",""418"",""10"",""20"",""418"",""9"",""20"",""418"",""7"",""20"",""418"",""9"",""20"",""418"",""6"",""20"",""418"",""9"",""20"",""418"",""7"",""20"",""418"",""7"",""20"",""418"",""6"",""20"",""418"",""9"",""20"",""418"",""8"",""20"",""418"",""9"",""20"",""418"",""8"",""20"",""418"",""8"",""20"",""418"",""8"",""20"",""418"",""9"",""20"",""418"",""9"",""20"",""418"",""10"",""20"",""418"""
",""1"",""20"",""419"",""1"",""20"",""419"",""2"",""20"",""419"",""0"",""20"",""419"",""4"",""20"",""419"",""0"",""20"",""419"",""2"",""20"",""419"",""2"",""20"",""419"",""0"",""20"",""419"",""0"",""20"",""419"",""5"",""20"",""419"",""8"",""20"",""419"",""5"",""20"",""419"",""5"",""20"",""419"",""4"",""20"",""419"",""6"",""20"",""419"",""7"",""20"",""419"",""6"",""20"",""419"",""5"",""20"",""419"",""6"",""20"",""419"",""7"",""20"",""419"",""9"",""20"",""419"",""5"",""20"",""419"",""6"",""20"",""419"",""10"",""20"",""419"",""7"",""20"",""419"",""6"",""20"",""419"",""8"",""20"",""419"",""6"",""20"",""419"",""6"",""20"",""419"",""6"",""20"",""419"",""9"",""20"",""419"",""10"",""20"",""419"",""9"",""20"",""419"",""7"",""20"",""419"",""9"",""20"",""419"",""6"",""20"",""419"",""9"",""20"",""419"",""7"",""20"",""419"",""7"",""20"",""419"",""6"",""20"",""419"",""9"",""20"",""419"",""8"",""20"",""419"",""9"",""20"",""419"",""8"",""20"",""419"",""8"",""20"",""419"",""8"",""20"",""419"",""9"",""20"",""419"",""9"",""20"",""419"",""10"",""20"",""419"""
",""1"",""20"",""420"",""1"",""20"",""420"",""2"",""20"",""420"",""0"",""20"",""420"",""4"",""20"",""420"",""0"",""20"",""420"",""2"",""20"",""420"",""2"",""20"",""420"",""0"",""20"",""420"",""0"",""20"",""420"",""4"",""20"",""420"",""8"",""20"",""420"",""5"",""20"",""420"",""5"",""20"",""420"",""4"",""20"",""420"",""6"",""20"",""420"",""7"",""20"",""420"",""6"",""20"",""420"",""5"",""20"",""420"",""6"",""20"",""420"",""7"",""20"",""420"",""9"",""20"",""420"",""5"",""20"",""420"",""6"",""20"",""420"",""10"",""20"",""420"",""7"",""20"",""420"",""6"",""20"",""420"",""8"",""20"",""420"",""6"",""20"",""420"",""6"",""20"",""420"",""6"",""20"",""420"",""9"",""20"",""420"",""10"",""20"",""420"",""9"",""20"",""420"",""7"",""20"",""420"",""9"",""20"",""420"",""6"",""20"",""420"",""9"",""20"",""420"",""7"",""20"",""420"",""7"",""20"",""420"",""6"",""20"",""420"",""9"",""20"",""420"",""8"",""20"",""420"",""9"",""20"",""420"",""8"",""20"",""420"",""8"",""20"",""420"",""8"",""20"",""420"",""9"",""20"",""420"",""9"",""20"",""420"",""9"",""20"",""420"""
",""1"",""20"",""421"",""1"",""20"",""421"",""2"",""20"",""421"",""0"",""20"",""421"",""4"",""20"",""421"",""0"",""20"",""421"",""2"",""20"",""421"",""2"",""20"",""421"",""0"",""20"",""421"",""0"",""20"",""421"",""4"",""20"",""421"",""8"",""20"",""421"",""5"",""20"",""421"",""5"",""20"",""421"",""4"",""20"",""421"",""6"",""20"",""421"",""7"",""20"",""421"",""6"",""20"",""421"",""5"",""20"",""421"",""6"",""20"",""421"",""7"",""20"",""421"",""9"",""20"",""421"",""5"",""20"",""421"",""6"",""20"",""421"",""10"",""20"",""421"",""7"",""20"",""421"",""6"",""20"",""421"",""8"",""20"",""421"",""6"",""20"",""421"",""6"",""20"",""421"",""5"",""20"",""421"",""9"",""20"",""421"",""10"",""20"",""421"",""9"",""20"",""421"",""7"",""20"",""421"",""9"",""20"",""421"",""6"",""20"",""421"",""9"",""20"",""421"",""7"",""20"",""421"",""7"",""20"",""421"",""6"",""20"",""421"",""9"",""20"",""421"",""8"",""20"",""421"",""9"",""20"",""421"",""8"",""20"",""421"",""8"",""20"",""421"",""8"",""20"",""421"",""9"",""20"",""421"",""9"",""20"",""421"",""9"",""20"",""421"""
",""1"",""20"",""422"",""1"",""20"",""422"",""2"",""20"",""422"",""0"",""20"",""422"",""4"",""20"",""422"",""0"",""20"",""422"",""2"",""20"",""422"",""2"",""20"",""422"",""0"",""20"",""422"",""0"",""20"",""422"",""4"",""20"",""422"",""8"",""20"",""422"",""5"",""20"",""422"",""5"",""20"",""422"",""4"",""20"",""422"",""6"",""20"",""422"",""7"",""20"",""422"",""6"",""20"",""422"",""5"",""20"",""422"",""6"",""20"",""422"",""7"",""20"",""422"",""9"",""20"",""422"",""5"",""20"",""422"",""6"",""20"",""422"",""10"",""20"",""422"",""7"",""20"",""422"",""6"",""20"",""422"",""8"",""20"",""422"",""6"",""20"",""422"",""6"",""20"",""422"",""5"",""20"",""422"",""9"",""20"",""422"",""10"",""20"",""422"",""9"",""20"",""422"",""7"",""20"",""422"",""9"",""20"",""422"",""6"",""20"",""422"",""9"",""20"",""422"",""7"",""20"",""422"",""7"",""20"",""422"",""6"",""20"",""422"",""9"",""20"",""422"",""8"",""20"",""422"",""9"",""20"",""422"",""8"",""20"",""422"",""8"",""20"",""422"",""8"",""20"",""422"",""9"",""20"",""422"",""9"",""20"",""422"",""9"",""20"",""422"""
",""1"",""20"",""423"",""1"",""20"",""423"",""2"",""20"",""423"",""0"",""20"",""423"",""4"",""20"",""423"",""0"",""20"",""423"",""2"",""20"",""423"",""2"",""20"",""423"",""0"",""20"",""423"",""0"",""20"",""423"",""4"",""20"",""423"",""8"",""20"",""423"",""5"",""20"",""423"",""5"",""20"",""423"",""4"",""20"",""423"",""6"",""20"",""423"",""7"",""20"",""423"",""6"",""20"",""423"",""5"",""20"",""423"",""6"",""20"",""423"",""7"",""20"",""423"",""9"",""20"",""423"",""5"",""20"",""423"",""6"",""20"",""423"",""10"",""20"",""423"",""7"",""20"",""423"",""6"",""20"",""423"",""8"",""20"",""423"",""6"",""20"",""423"",""6"",""20"",""423"",""5"",""20"",""423"",""9"",""20"",""423"",""10"",""20"",""423"",""9"",""20"",""423"",""7"",""20"",""423"",""9"",""20"",""423"",""6"",""20"",""423"",""9"",""20"",""423"",""7"",""20"",""423"",""7"",""20"",""423"",""6"",""20"",""423"",""9"",""20"",""423"",""8"",""20"",""423"",""9"",""20"",""423"",""8"",""20"",""423"",""8"",""20"",""423"",""8"",""20"",""423"",""9"",""20"",""423"",""9"",""20"",""423"",""9"",""20"",""423"""
